"","ensembl_gene_id","description","external_gene_name","chromosome_name","gene_biotype","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000030443","ENSMUSG00000030443","zinc finger protein 583 [Source:MGI Symbol;Acc:MGI:2682297]","Zfp583","7","protein_coding",-0.137951231811226,2.47769570371315,-3.19048073728858,0.00212661889798862,0.0437704780031219,-1.53921020160633
"ENSMUSG00000021962","ENSMUSG00000021962","decapping mRNA 1A [Source:MGI Symbol;Acc:MGI:1923151]","Dcp1a","14","protein_coding",-0.0745883752895002,4.74542510876065,-3.18842436906553,0.00213984859422993,0.0438027590303878,-1.93859879653163
"ENSMUSG00000056267","ENSMUSG00000056267","centrosomal protein 70 [Source:MGI Symbol;Acc:MGI:1915371]","Cep70","9","protein_coding",-0.142471035549973,4.13372896294088,-3.18740495507029,0.00214643555869545,0.0438778153325158,-1.85069280310973
"ENSMUSG00000060787","ENSMUSG00000060787","olfactory receptor 464 [Source:MGI Symbol;Acc:MGI:3030298]","Olfr464","11","protein_coding",-0.510791648359789,-3.70045943763363,-3.1811849393046,0.00218703947673132,0.044538658149431,-1.64266925679714
"ENSMUSG00000022704","ENSMUSG00000022704","queuine tRNA-ribosyltransferase accessory subunit 2 [Source:MGI Symbol;Acc:MGI:1922194]","Qtrt2","16","protein_coding",-0.13165839207104,4.1647024855062,-3.1806514815521,0.0021905551374434,0.044538658149431,-1.84882013991905
"ENSMUSG00000032743","ENSMUSG00000032743","RIKEN cDNA D430042O09 gene [Source:MGI Symbol;Acc:MGI:2442760]","D430042O09Rik","7","protein_coding",-0.0926848786042553,5.22847558538295,-3.18029131814201,0.00219293172305706,0.044538658149431,-2.02081168394628
"ENSMUSG00000032425","ENSMUSG00000032425","zinc finger protein 949 [Source:MGI Symbol;Acc:MGI:1918890]","Zfp949","9","protein_coding",-0.0657174189576484,4.28421875777776,-3.17994831475771,0.00219519731991313,0.044538658149431,-1.89959978198622
"ENSMUSG00000030168","ENSMUSG00000030168","adiponectin receptor 2 [Source:MGI Symbol;Acc:MGI:93830]","Adipor2","6","protein_coding",-0.137112442976099,5.75917709463785,-3.17951269819353,0.0021985794305127,0.044538658149431,-2.06767243198709
"ENSMUSG00000049160","ENSMUSG00000049160","testis expressed 50 [Source:MGI Symbol;Acc:MGI:1922183]","Tex50","1","protein_coding",-0.338772663936408,0.0291339613643865,-3.17929583661327,0.0021995131012897,0.044538658149431,-1.51445776182497
"ENSMUSG00000020715","ENSMUSG00000020715","endoplasmic reticulum (ER) to nucleus signalling 1 [Source:MGI Symbol;Acc:MGI:1930134]","Ern1","11","protein_coding",-0.117568111824025,3.99586020936987,-3.17298328029296,0.00224167928251845,0.0449876161777166,-1.86223570128003
"ENSMUSG00000003271","ENSMUSG00000003271","sulfotransferase family, cytosolic, 2B, member 1 [Source:MGI Symbol;Acc:MGI:1926342]","Sult2b1","7","protein_coding",-0.10810400872646,3.18141086933888,-3.17239634190448,0.00224563807875457,0.0449876161777166,-1.72600258919789
"ENSMUSG00000031537","ENSMUSG00000031537","inhibitor of kappaB kinase beta [Source:MGI Symbol;Acc:MGI:1338071]","Ikbkb","8","protein_coding",-0.0674379107388727,5.93892320240522,-3.17050262554562,0.00225845551817273,0.0450074833653826,-2.09900471167676
"ENSMUSG00000054387","ENSMUSG00000054387","transformed mouse 3T3 cell double minute 4 [Source:MGI Symbol;Acc:MGI:107934]","Mdm4","1","protein_coding",-0.0847552340219293,6.45511109126158,-3.17047172461839,0.0022586652347263,0.0450074833653826,-2.1062249010234
"ENSMUSG00000032370","ENSMUSG00000032370","lactamase, beta [Source:MGI Symbol;Acc:MGI:1933395]","Lactb","9","protein_coding",-0.0948956206377085,3.86157783796194,-3.16863942242689,0.00227113322086942,0.0450776441790793,-1.88138486897898
"ENSMUSG00000024999","ENSMUSG00000024999","NOC3 like DNA replication regulator [Source:MGI Symbol;Acc:MGI:1932610]","Noc3l","19","protein_coding",-0.0903773064092555,3.96331757998629,-3.16735865781327,0.00227988645234666,0.0451168303195059,-1.87763559214231
"ENSMUSG00000005225","ENSMUSG00000005225","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 [Source:MGI Symbol;Acc:MGI:2681164]","Plekha8","6","protein_coding",-0.0836623524985054,4.14708318299174,-3.16703318578481,0.00228211587639431,0.0451168303195059,-1.90536413941753
"ENSMUSG00000031310","ENSMUSG00000031310","zinc finger, MYM-type 3 [Source:MGI Symbol;Acc:MGI:1927231]","Zmym3","X","protein_coding",-0.108550372044047,7.2622783825064,-3.16220804098465,0.00231540742638482,0.0456241252708099,-2.11656946474084
"ENSMUSG00000041187","ENSMUSG00000041187","protein kinase D2 [Source:MGI Symbol;Acc:MGI:2141917]","Prkd2","7","protein_coding",-0.161593107934213,2.92701783739763,-3.1587493756128,0.00233954977019431,0.0458899938605347,-1.71464116115294
"ENSMUSG00000050370","ENSMUSG00000050370","cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]","Ch25h","19","protein_coding",-0.673714195796283,-2.4204668650991,-3.1535318309598,0.0023764153931642,0.0464312630458935,-2.02891125017549
"ENSMUSG00000021903","ENSMUSG00000021903","polypeptide N-acetylgalactosaminyltransferase 15 [Source:MGI Symbol;Acc:MGI:1926004]","Galnt15","14","protein_coding",-0.445241813202434,1.77290666280171,-3.15257705696915,0.00238810936725123,0.0465991470687658,-1.58052245444134
"ENSMUSG00000020781","ENSMUSG00000020781","tRNA splicing endonuclease subunit 54 [Source:MGI Symbol;Acc:MGI:1923515]","Tsen54","11","protein_coding",-0.102458824586915,3.10093634251857,-3.15138607337702,0.00239173374395558,0.0466080211829009,-1.75843851347608
"ENSMUSG00000057469","ENSMUSG00000057469","E2F transcription factor 6 [Source:MGI Symbol;Acc:MGI:1354159]","E2f6","12","protein_coding",-0.0625322070487293,4.95335972578938,-3.15096253811292,0.00239476820986352,0.0466080211829009,-2.08948664029392
"ENSMUSG00000015812","ENSMUSG00000015812","gonadotropin releasing hormone 1 [Source:MGI Symbol;Acc:MGI:95789]","Gnrh1","14","protein_coding",-0.396940551727003,-1.39421359379814,-3.14970817495706,0.00240377636618454,0.0467101997120491,-1.82954397153174
"ENSMUSG00000025482","ENSMUSG00000025482","outer dense fiber of sperm tails 3 [Source:MGI Symbol;Acc:MGI:1916537]","Odf3","7","protein_coding",-0.491847332024395,-1.63580266743954,-3.14306699659797,0.00245199990924317,0.0474759003046117,-1.98321602863751
"ENSMUSG00000036572","ENSMUSG00000036572","UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:MGI Symbol;Acc:MGI:1915384]","Upf3b","X","protein_coding",-0.0930215070384941,4.72128507257441,-3.1370009135148,0.00249683627492466,0.0479154614717503,-2.08425952467844
"ENSMUSG00000026289","ENSMUSG00000026289","autophagy related 16-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924290]","Atg16l1","1","protein_coding",-0.0632999567405044,6.05953440293335,-3.13588153171085,0.00250519326099369,0.0479497181483186,-2.19769398566808
"ENSMUSG00000037022","ENSMUSG00000037022","methylmalonic aciduria (cobalamin deficiency) type A [Source:MGI Symbol;Acc:MGI:1923805]","Mmaa","8","protein_coding",-0.0945142310060341,4.64947420259995,-3.13339642895154,0.00252383983762793,0.048135486903387,-2.09275807963217
"ENSMUSG00000019856","ENSMUSG00000019856","family with sequence similarity 184, member A [Source:MGI Symbol;Acc:MGI:1923156]","Fam184a","10","protein_coding",-0.117780612507101,4.61477515450078,-3.13247812461106,0.00253076294028021,0.0481935528234602,-2.08275059250073
"ENSMUSG00000022160","ENSMUSG00000022160","methyltransferase like 3 [Source:MGI Symbol;Acc:MGI:1927165]","Mettl3","14","protein_coding",-0.101650545954924,4.18163838112727,-3.13032392015907,0.00254707318907814,0.0484427527416445,-2.00538796914308
"ENSMUSG00000022822","ENSMUSG00000022822","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:MGI Symbol;Acc:MGI:1351644]","Abcc5","16","protein_coding",-0.0947984550371643,7.92813546072488,-3.12729956475244,0.00257013741273119,0.0488196139396791,-2.17838402069787
"ENSMUSG00000067279","ENSMUSG00000067279","protein phosphatase 1, regulatory subunit 3C [Source:MGI Symbol;Acc:MGI:1858229]","Ppp1r3c","19","protein_coding",-0.119704381917409,5.20350837268225,-3.1251853026928,0.00258637681032826,0.0490660499686643,-2.16286904003934
"ENSMUSG00000030768","ENSMUSG00000030768","dispatched RND transporter family member 1 [Source:MGI Symbol;Acc:MGI:1916147]","Disp1","1","protein_coding",-0.136672053316946,2.61584585257634,-3.12366533126441,0.00259811068771292,0.0492264982129717,-1.77012385782276
"ENSMUSG00000016520","ENSMUSG00000016520","ligand of numb-protein X 2 [Source:MGI Symbol;Acc:MGI:2155959]","Lnx2","5","protein_coding",-0.163116183222395,2.87680272082005,-3.12244958456408,0.00260753177482372,0.049342776973207,-1.79598832470535
"ENSMUSG00000034525","ENSMUSG00000034525","interactor of little elongation complex ELL subunit 1 [Source:MGI Symbol;Acc:MGI:2385865]","Ice1","13","protein_coding",-0.0878842999528668,7.30697871154271,-3.12020832846605,0.00262498342553964,0.0495482110159964,-2.22489207679637
"ENSMUSG00000033658","ENSMUSG00000033658","DEAD (Asp-Glu-Ala-Asp) box polypeptide 19b [Source:MGI Symbol;Acc:MGI:2148251]","Ddx19b","8","protein_coding",-0.0612112827320495,5.36651712192522,-3.11926150312881,0.00263238864499153,0.0495634578834558,-2.21311797042774
"ENSMUSG00000028420","ENSMUSG00000028420","transmembrane protein 38B [Source:MGI Symbol;Acc:MGI:1098718]","Tmem38b","4","protein_coding",-0.151111103481678,3.51869552624046,-3.11644375780462,0.00265454208284764,0.0499180160134992,-1.87235980603495
"ENSMUSG00000116953","ENSMUSG00000116953","RIKEN cDNA 9030025P20 gene [Source:MGI Symbol;Acc:MGI:3583895]","9030025P20Rik","17","protein_coding",-0.205108954666023,0.594339818398558,-3.11589729246488,0.0026588585569584,0.049936687272875,-1.63374520648348
